,Person.Age,Person.Gender,Person.Race,Incident.Date.Month,Incident.Date.Day,Year,Incident.Location.City,State,Factors.Armed,Factors.Threat-Level,Factors.Fleeing,Shooting.Manner,ps_happ
955,25,Male,White,12,17,2015,Kent,OH,machete,other,Not fleeing,shot,1
956,24,Male,White,12,17,2015,Modesto,CA,gun,attack,Other,shot,1
957,22,Female,White,12,18,2015,Northwood,OH,gun,attack,Other,shot,1
958,32,Male,White,12,18,2015,Knoxville,TN,unknown,attack,Car,shot,1
959,58,Male,Hispanic,12,18,2015,Taos,NM,toy weapon,attack,Not fleeing,shot,1
960,24,Male,African American,12,19,2015,Concord,VA,gun,attack,unknown,shot,1
961,26,Male,Hispanic,12,19,2015,Los Angeles,CA,undetermined,attack,Not fleeing,shot,1
962,30,Male,African American,12,20,2015,Palmdale,CA,gun,attack,Not fleeing,shot,1
963,31,Male,Hispanic,12,20,2015,Amarillo,TX,gun,attack,Not fleeing,shot,1
964,34,Male,Hispanic,12,21,2015,Hemet,CA,gun,attack,Not fleeing,shot,1
965,48,Male,African American,12,21,2015,Douglasville,GA,gun,attack,Not fleeing,shot,1
966,0,Male,African American,12,21,2015,Breaux Bridge,LA,unarmed,other,Not fleeing,shot,1
967,21,Male,White,12,21,2015,Canaan Township,PA,gun,attack,Not fleeing,shot,1
968,39,Male,White,12,21,2015,Deltona,FL,gun,attack,Not fleeing,shot,1
969,25,Male,African American,12,21,2015,Aurora,CO,gun,attack,Not fleeing,shot,1
970,30,Male,White,12,21,2015,Smartsville,CA,gun,attack,Not fleeing,shot,1
971,61,Male,Unknown,12,22,2015,Ludlow,KY,gun,attack,Not fleeing,shot,1
972,56,Male,White,12,22,2015,Burlington,VT,gun,attack,Not fleeing,shot,1
973,29,Male,White,12,22,2015,Brooksville,FL,undetermined,undetermined,Car,shot,1
974,19,Male,Hispanic,12,22,2015,Albuquerque,NM,gun,undetermined,Foot,shot,1
975,35,Male,African American,12,23,2015,Dearborn,MI,unarmed,other,Not fleeing,shot,1
976,36,Male,White,12,24,2015,Winnsboro,LA,unknown,other,Car,shot,1
977,54,Male,Unknown,12,24,2015,Pride,LA,gun,attack,Not fleeing,shot,1
978,24,Male,African American,12,24,2015,Lansing,MI,gun,attack,Not fleeing,shot,1
979,23,Male,Hispanic,12,24,2015,Porterville,CA,knife,other,Not fleeing,shot,1
980,31,Male,White,12,25,2015,Palo Alto,CA,knife,attack,Not fleeing,shot,1
981,41,Male,White,12,26,2015,Phoenix,AZ,brick,other,Not fleeing,shot,1
982,55,Female,African American,12,26,2015,Chicago,IL,unarmed,other,unknown,shot,1
983,19,Male,African American,12,26,2015,Chicago,IL,baseball bat,undetermined,Not fleeing,shot,1
984,38,Male,Hispanic,12,26,2015,Homedale,ID,gun,attack,Not fleeing,shot,1
985,36,Male,White,12,27,2015,Lucedale,MS,undetermined,undetermined,Car,shot,1
986,34,Male,White,12,27,2015,Tempe,AZ,knife,other,Not fleeing,shot,1
987,52,Male,White,12,27,2015,Franklin,LA,undetermined,undetermined,Not fleeing,shot,1
988,28,Male,White,12,28,2015,Suffolk,VA,toy weapon,attack,Not fleeing,shot,1
989,50,Female,Other,12,29,2015,Santa Nella,CA,knife,other,Not fleeing,shot,1
990,0,Male,Asian,12,29,2015,Rosemead,CA,unknown weapon,undetermined,Not fleeing,shot,1
991,55,Male,Hispanic,12,30,2015,Fresno,CA,knife,attack,Not fleeing,shot,1
992,39,Male,Unknown,12,30,2015,Rawlins,WY,undetermined,undetermined,unknown,shot,1
993,23,Male,African American,12,31,2015,Las Vegas,NV,unarmed,other,Not fleeing,shot,1
994,30,Male,White,1,1,2016,San Diego,CA,knife,other,Not fleeing,shot,1
995,37,Male,White,1,2,2016,Livingston,MT,knife,other,Not fleeing,shot and Tasered,1
996,54,Male,White,1,2,2016,Maryneal,TX,gun,attack,Car,shot,1
997,37,Male,White,1,2,2016,Sioux Falls,SD,gun,attack,Not fleeing,shot,1
998,30,Male,African American,1,3,2016,Charlotte,NC,gun,attack,Not fleeing,shot,1
999,27,Male,African American,1,4,2016,Ragley,LA,undetermined,undetermined,Not fleeing,shot,1
1000,22,Male,African American,1,4,2016,Oklahoma City,OK,gun,attack,Foot,shot,1
1001,29,Male,White,1,5,2016,Olympia,WA,unknown,attack,Foot,shot,1
1002,39,Male,White,1,5,2016,Johnson City,TN,knife,other,Foot,shot,1
1003,33,Male,African American,1,5,2016,Charlotte,NC,gun,attack,Not fleeing,shot,1
1004,52,Male,White,1,5,2016,Redding,CA,gun,other,Not fleeing,shot,1
1005,28,Male,Hispanic,1,5,2016,Ceres,CA,hand torch,other,Foot,shot,1
1006,54,Male,White,1,5,2016,Upper Darby,PA,knife,other,Not fleeing,shot and Tasered,1
1007,38,Male,White,1,6,2016,Zion,IL,toy weapon,other,Foot,shot,1
1008,32,Male,Hispanic,1,6,2016,Carrizozo,NM,gun,attack,Not fleeing,shot,1
1009,34,Male,White,1,6,2016,Daviess County,KY,gun,attack,Not fleeing,shot,1
1010,26,Male,White,1,8,2016,Geneva,WI,knife,other,Not fleeing,shot,1
1011,50,Male,White,1,8,2016,Acworth,GA,gun,attack,Not fleeing,shot,1
1012,37,Male,White,1,10,2016,Kelso,WA,chain saw,other,Not fleeing,shot,1
1013,45,Female,White,1,10,2016,Rising Sun,MD,toy weapon,attack,Not fleeing,shot,1
1014,56,Male,White,1,11,2016,San Fernando,CA,unknown,attack,Car,shot,1
1015,45,Male,White,1,11,2016,Cincinnati,OH,toy weapon,attack,Foot,shot,1
1016,32,Male,White,1,11,2016,Denver,CO,gun,other,Not fleeing,shot,1
1017,12,Female,White,1,11,2016,Penn Township,PA,unarmed,other,Not fleeing,shot,1
1018,49,Male,Native American,1,12,2016,Spenard,AK,knife,other,Not fleeing,shot,1
1019,58,Male,White,1,12,2016,Norfolk,VA,gun,attack,Not fleeing,shot,1
1020,29,Male,White,1,13,2016,Sevierville,TN,gun,other,Foot,shot,1
1021,60,Male,White,1,13,2016,Cle Elum,WA,gun,attack,Not fleeing,shot,1
1022,40,Male,White,1,14,2016,Hurst,IL,gun,attack,Not fleeing,shot,1
1023,39,Male,Hispanic,1,14,2016,Santa Clarita,CA,knife,other,Not fleeing,shot,1
1024,26,Male,White,1,15,2016,Elkins,WV,gun,attack,Not fleeing,shot,1
1025,24,Male,African American,1,15,2016,Southfield,MI,gun,attack,Not fleeing,shot,1
1026,34,Male,Hispanic,1,16,2016,Hollywood Hills,CA,toy weapon,other,Foot,shot,1
1027,27,Male,White,1,16,2016,San Antonio,TX,gun,attack,Foot,shot,1
1028,44,Male,White,1,16,2016,Beaverton,OR,toy weapon,other,Not fleeing,shot,1
1029,25,Female,White,1,16,2016,El Cajon,CA,unarmed,other,Car,shot,1
1030,55,Male,White,1,16,2016,Petroleum,WV,unknown,other,Car,shot,1
1031,19,Male,African American,1,16,2016,Belle Glade,FL,gun,attack,Foot,shot,1
1032,52,Male,African American,1,17,2016,St. Louis,MO,gun,attack,Not fleeing,shot,1
1033,24,Male,Hispanic,1,17,2016,North Hills,CA,knife,other,Not fleeing,shot and Tasered,1
1034,38,Male,White,1,17,2016,Rainbow City,AL,gun,other,Not fleeing,shot and Tasered,1
1035,31,Male,White,1,17,2016,Salt Lake City,UT,gun,attack,Foot,shot,1
1036,26,Male,White,1,17,2016,Mesa,AZ,unarmed,other,Not fleeing,shot,1
1037,33,Male,White,1,18,2016,Tucson,AZ,gun,attack,Not fleeing,shot,1
1038,28,Male,White,1,18,2016,Orlando,FL,toy weapon,other,Not fleeing,shot,1
1039,27,Male,White,1,18,2016,Medford,OR,knife,other,Foot,shot,1
1040,39,Male,White,1,18,2016,Phoenix,AZ,gun,attack,Not fleeing,shot,1
1041,29,Male,White,1,18,2016,Union City,CA,garden tool,other,Not fleeing,shot,1
1042,36,Male,White,1,19,2016,Dallas,TX,gun,attack,Car,shot,1
1043,55,Male,White,1,19,2016,Statesville,NC,knife,other,Not fleeing,shot,1
1044,28,Male,White,1,19,2016,Valdosta,GA,gun,attack,Not fleeing,shot,1
1045,40,Male,African American,1,20,2016,Port Barre,LA,gun,attack,Not fleeing,shot,1
1046,33,Male,White,1,20,2016,Meridianville,AL,gun,other,Foot,shot,1
1047,37,Male,White,1,20,2016,Kerrville,TX,knife,other,Other,shot,1
1048,39,Male,African American,1,21,2016,Eufaula,OK,gun,attack,Car,shot,1
1049,43,Male,White,1,23,2016,Clanton,AL,toy weapon,other,Not fleeing,shot,1
1050,38,Male,Hispanic,1,25,2016,Reno,NV,knife,other,Not fleeing,shot and Tasered,1
1051,55,Male,White,1,26,2016,Burns,OR,gun,other,Not fleeing,shot,1
1052,52,Male,White,1,27,2016,Mountain Pine,AR,gun,attack,Not fleeing,shot,1
1053,32,Male,African American,1,27,2016,Memphis,TN,gun,attack,Other,shot,1
1054,31,Male,Hispanic,1,27,2016,Santa Fe,NM,gun,attack,Not fleeing,shot,1
1055,27,Male,White,1,27,2016,Latta,SC,knife,other,Not fleeing,shot,1
1056,40,Male,Asian,1,27,2016,Lenoir City,TN,toy weapon,other,Not fleeing,shot,1
1057,31,Female,African American,1,27,2016,Dearborn,MI,unknown,other,Car,shot,1
1058,30,Male,White,1,27,2016,Mansfield,TX,gun,attack,Car,shot,1
1059,26,Male,Hispanic,1,27,2016,Cobb County,GA,gun,attack,Car,shot,1
1060,32,Female,Native American,1,28,2016,Tacoma,WA,unknown,other,Not fleeing,shot,1
1061,33,Male,White,1,28,2016,Omaha,NE,gun,attack,Foot,shot,1
1062,19,Male,African American,1,28,2016,Clackamas County,OR,gun,other,Not fleeing,shot,1
1063,33,Male,African American,1,29,2016,Lynn,MA,gun,attack,Other,shot,1
1064,29,Male,African American,1,29,2016,Irving,TX,gun,other,Not fleeing,shot,1
1065,41,Female,White,1,29,2016,Phenix City,AL,unknown,attack,Car,shot,1
1066,29,Male,African American,1,30,2016,Chicago,IL,gun,attack,Not fleeing,shot,1
1067,38,Male,Hispanic,1,30,2016,Fort Collins,CO,scissors,other,Not fleeing,shot,1
1068,64,Male,Hispanic,1,30,2016,Rossville,GA,gun,attack,Not fleeing,shot,1
1069,42,Male,White,1,30,2016,Sugar Creek,MO,gun,attack,Car,shot,1
1070,42,Male,White,1,31,2016,Bakersfield,CA,gun,attack,Car,shot,1
1071,37,Male,African American,1,31,2016,Wilkinsburg,PA,knife,attack,Not fleeing,shot and Tasered,1
1072,46,Male,Hispanic,1,31,2016,Immokalee,FL,knife,other,Not fleeing,shot,1
1073,25,Male,White,1,31,2016,Saginaw,TX,unarmed,attack,Not fleeing,shot and Tasered,1
1074,62,Male,Unknown,1,31,2016,Newark,CA,gun,attack,Not fleeing,shot,1
1075,36,Male,African American,2,1,2016,Washington,DC,toy weapon,attack,Foot,shot,1
1076,21,Male,Hispanic,2,1,2016,Albuquerque,NM,gun,attack,Car,shot,1
1077,30,Male,White,2,2,2016,Rancho Cordova,CA,knife,other,Not fleeing,shot and Tasered,1
1078,53,Male,White,2,3,2016,Schulter,OK,gun,attack,Not fleeing,shot,1
1079,31,Male,Hispanic,2,3,2016,Ocala,FL,gun,attack,Not fleeing,shot,1
1080,22,Male,Native American,2,3,2016,Rosebud,SD,gun,attack,Not fleeing,shot,1
1081,24,Male,White,2,4,2016,Mesa,AZ,knife,other,Not fleeing,shot,1
1082,36,Male,African American,2,4,2016,San Antonio,TX,unarmed,other,Not fleeing,shot,1
1083,47,Male,White,2,4,2016,Kansas City,MO,gun,attack,Foot,shot,1
1084,54,Male,White,2,4,2016,Perry Township,OH,toy weapon,attack,Not fleeing,shot,1
1085,43,Male,Hispanic,2,4,2016,El Paso,TX,gun,attack,Not fleeing,shot,1
1086,38,Male,Other,2,5,2016,Hilo,HI,unknown,other,Car,shot,1
1087,30,Male,White,2,5,2016,Milton,FL,gun,other,Car,shot,1
1088,51,Male,White,2,5,2016,Union Grove,NC,gun,attack,Foot,shot,1
1089,55,Male,White,2,5,2016,Seaside,OR,gun,attack,Not fleeing,shot,1
1090,16,Male,Hispanic,2,6,2016,Los Angeles,CA,gun,attack,Car,shot,1
1091,23,Male,African American,2,7,2016,Columbus,OH,gun,other,Other,shot,1
1092,36,Male,White,2,7,2016,Austin,AR,gun,other,Not fleeing,shot,1
1093,27,Male,Unknown,2,7,2016,Manchester,NJ,knife,other,Not fleeing,shot,1
1094,33,Male,African American,2,8,2016,Chester,PA,gun,attack,Car,shot,1
1095,17,Male,African American,2,8,2016,Austin,TX,unarmed,other,Not fleeing,shot,1
1096,22,Male,African American,2,8,2016,New Orleans,LA,unknown,other,Car,shot,1
1097,22,Male,Hispanic,2,9,2016,Anaheim,CA,unarmed,undetermined,Not fleeing,shot,1
1098,29,Male,Other,2,9,2016,Hilo,HI,gun,attack,Not fleeing,shot,1
1099,41,Male,White,2,10,2016,Louisville,KY,gun,attack,Not fleeing,shot,1
1100,67,Male,White,2,10,2016,Abingdon,MD,gun,attack,Not fleeing,shot,1
1101,36,Male,Native American,2,10,2016,Barrow,AK,gun,attack,Not fleeing,shot,1
1102,52,Male,White,2,10,2016,Roseville,MN,knife,attack,Not fleeing,shot,1
1103,56,Male,Other,2,10,2016,Henderson County,TX,gun,attack,Not fleeing,shot,1
1104,35,Male,White,2,11,2016,Maiden,NC,knife,other,Not fleeing,shot,1
1105,45,Male,White,2,11,2016,Lancaster,CA,ax,other,Not fleeing,shot,1
1106,30,Male,African American,2,11,2016,Columbus,OH,machete,attack,Car,shot,1
1107,29,Male,African American,2,12,2016,Boston,MA,gun,attack,Not fleeing,shot,1
1108,53,Male,White,2,12,2016,Fort Worth,TX,gun,other,Not fleeing,shot,1
1109,32,Female,African American,2,12,2016,Syracuse,NY,gun,other,Not fleeing,shot,1
1110,22,Male,African American,2,13,2016,Baton Rouge,LA,gun,attack,Car,shot,1
1111,29,Male,African American,2,13,2016,Urbandale,IA,gun,attack,Not fleeing,shot and Tasered,1
1112,24,Male,African American,2,13,2016,Beckville,TX,unarmed,other,Other,shot,1
1113,19,Male,African American,2,13,2016,Arvonia,VA,unarmed,attack,Not fleeing,shot,1
1114,26,Male,White,2,14,2016,Van Nuys,CA,knife,other,Not fleeing,shot,1
1115,50,Male,White,2,14,2016,Bradenton,FL,knife,other,Not fleeing,shot,1
1116,29,Male,Hispanic,2,14,2016,Los Angeles,CA,gun,other,Not fleeing,shot,1
1117,52,Male,Hispanic,2,15,2016,Jal,NM,gun,attack,Not fleeing,shot,1
1118,39,Male,White,2,15,2016,Yorba Linda,CA,undetermined,undetermined,Not fleeing,shot,1
1119,51,Male,White,2,16,2016,Fairfield,CT,knife,other,Not fleeing,shot,1
1120,48,Male,White,2,16,2016,Republic,MO,unknown,attack,Car,shot,1
1121,30,Male,White,2,16,2016,Mena,AR,gun,other,Foot,shot,1
1122,37,Male,African American,2,17,2016,Cincinnati,OH,toy weapon,other,Other,shot,1
1123,25,Male,White,2,18,2016,Commerce,GA,undetermined,other,Not fleeing,shot and Tasered,1
1124,30,Male,Hispanic,2,18,2016,Santa Ana,CA,undetermined,undetermined,Not fleeing,shot,1
1125,35,Male,Hispanic,2,18,2016,Santa Ana,CA,undetermined,undetermined,Not fleeing,shot,1
1126,32,Male,Hispanic,2,18,2016,Reno,TX,gun,attack,Not fleeing,shot,1
1127,35,Male,White,2,19,2016,Ogden,UT,knife,attack,Not fleeing,shot,1
1128,31,Male,White,2,19,2016,Elizabethton,TN,gun,attack,Not fleeing,shot,1
1129,30,Male,Hispanic,2,20,2016,Anaheim,CA,gun,attack,Car,shot,1
1130,23,Male,Hispanic,2,20,2016,Albuquerque,NM,gun,attack,Foot,shot,1
1131,41,Male,African American,2,20,2016,Lakewood,WA,gun,attack,Car,shot,1
1132,45,Male,White,2,20,2016,Iuka,MS,gun,attack,Not fleeing,shot,1
1133,46,Male,African American,2,21,2016,Seattle,WA,undetermined,other,Not fleeing,shot,1
1134,36,Female,Native American,2,21,2016,Phoenix,AZ,gun,attack,Foot,shot,1
1135,31,Female,African American,2,21,2016,Inglewood,CA,gun,other,Not fleeing,shot,1
1136,32,Male,African American,2,21,2016,Inglewood,CA,undetermined,other,Not fleeing,shot,1
1137,38,Female,Native American,2,21,2016,Houston,AK,gun,attack,Not fleeing,shot,1
1138,33,Male,Hispanic,2,22,2016,Denver,CO,gun,attack,Other,shot,1
1139,45,Male,White,2,22,2016,Bakersfield,CA,knife,attack,Not fleeing,shot,1
1140,38,Male,White,2,22,2016,Mission,TX,unknown,other,Car,shot,1
1141,22,Male,White,2,22,2016,Fairborn,OH,toy weapon,other,Not fleeing,shot,1
1142,48,Male,African American,2,23,2016,Baton Rouge,LA,unknown,attack,Not fleeing,shot,1
1143,36,Male,Hispanic,2,23,2016,Ripon,CA,gun,other,Other,shot,1
1144,39,Male,Hispanic,2,23,2016,Houston,TX,machete,attack,Not fleeing,shot and Tasered,1
1145,26,Male,White,2,23,2016,Phoenix,AZ,gun,attack,Not fleeing,shot,1
1146,16,Male,White,2,24,2016,Blue Springs,MO,knife,other,Not fleeing,shot,1
1147,58,Male,White,2,24,2016,Bailey,CO,gun,attack,Not fleeing,shot,1
1148,27,Male,Hispanic,2,24,2016,Phoenix,AZ,unknown,other,Car,shot,1
1149,26,Male,Hispanic,2,24,2016,Cerritos,CA,unknown,attack,Not fleeing,shot,1
1150,21,Male,African American,2,24,2016,East Troy,WI,unarmed,other,Car,shot,1
1151,37,Male,White,2,25,2016,Evans,CO,gun,attack,Foot,shot,1
1152,56,Male,African American,2,25,2016,Montgomery,AL,pole,undetermined,Not fleeing,shot,1
1153,19,Male,White,2,25,2016,Silver Springs,NV,gun,attack,Not fleeing,shot,1
1154,38,Male,African American,2,25,2016,Hesston,KS,gun,attack,Not fleeing,shot,1
1155,18,Male,African American,2,26,2016,Roanoke,VA,toy weapon,other,Not fleeing,shot,1
1156,35,Male,White,2,26,2016,Rapid Valley,SD,unarmed,attack,Not fleeing,shot,1
1157,23,Male,Hispanic,2,27,2016,San Antonio,TX,gun,attack,Car,shot,1
1158,41,Male,White,2,28,2016,Ashville,AL,gun,attack,Not fleeing,shot,1
1159,44,Male,White,2,28,2016,Rapid City,SD,gun,attack,Not fleeing,shot,1
1160,24,Male,African American,2,29,2016,Raleigh,NC,gun,attack,Foot,shot,1
1161,39,Male,Hispanic,3,1,2016,Palm Bay,FL,gun,attack,Not fleeing,shot,1
1162,22,Male,Hispanic,3,1,2016,Euless,TX,gun,attack,Not fleeing,shot,1
1163,37,Male,White,3,1,2016,Gautier,MS,gun,attack,Not fleeing,shot,1
1164,36,Male,White,3,2,2016,Bel Air,MD,unarmed,other,Not fleeing,shot,1
1165,41,Male,White,3,2,2016,Johnstown,PA,knife,other,Not fleeing,shot and Tasered,1
1166,27,Male,Hispanic,3,3,2016,Gilbert,AZ,knife,other,Car,shot,1
1167,66,Male,Unknown,3,4,2016,Sims,AR,undetermined,undetermined,unknown,shot,1
1168,30,Male,White,3,4,2016,East Bernstadt,KY,unarmed,undetermined,Not fleeing,shot,1
1169,34,Male,White,3,5,2016,Cheektowaga,NY,gun,attack,Not fleeing,shot,1
1170,22,Male,White,3,5,2016,Beaumont,TX,gun,other,Not fleeing,shot,1
1171,51,Male,White,3,6,2016,Azle,TX,gun,attack,Not fleeing,shot,1
1172,42,Male,White,3,6,2016,Bismarck,ND,unarmed,other,Foot,shot,1
1173,41,Male,Hispanic,3,6,2016,South Gate,CA,gun,attack,Other,shot,1
1174,49,Male,White,3,7,2016,Rochester,NY,gun,attack,Not fleeing,shot,1
1175,45,Male,White,3,7,2016,San Jose,CA,knife,other,Not fleeing,shot,1
1176,45,Male,White,3,7,2016,Topeka,KS,undetermined,undetermined,Not fleeing,shot,1
1177,42,Male,White,3,7,2016,Billings,MT,gun,attack,Not fleeing,shot,1
1178,41,Male,Hispanic,3,7,2016,Carlsbad,NM,unknown,other,Car,shot,1
1179,27,Male,White,3,8,2016,Tampa,FL,toy weapon,attack,Not fleeing,shot,1
1180,37,Male,White,3,10,2016,Biloxi,MS,toy weapon,other,Not fleeing,shot,1
1181,22,Male,African American,3,10,2016,Reno,NV,toy weapon,attack,Foot,shot,1
1182,21,Male,Hispanic,3,10,2016,Long Beach,CA,gun,other,Foot,shot,1
1183,50,Male,White,3,10,2016,Odessa,TX,gun,attack,Not fleeing,shot,1
1184,23,Male,Hispanic,3,10,2016,Colorado City,CO,unknown,attack,Car,shot,1
1185,25,Male,African American,3,11,2016,Norfolk,VA,gun,attack,Not fleeing,shot,1
1186,51,Male,White,3,11,2016,Rosalia,KS,gun,attack,Not fleeing,shot,1
1187,46,Male,White,3,11,2016,Clinton,IL,knife,other,Not fleeing,shot,1
1188,23,Male,Hispanic,3,11,2016,Newark,CA,gun,attack,Foot,shot,1
1189,37,Male,African American,3,12,2016,Houston,TX,unarmed,other,Foot,shot and Tasered,1
1190,20,Male,African American,3,12,2016,Houston,TX,Taser,attack,Not fleeing,shot and Tasered,1
1191,43,Male,White,3,12,2016,Greensboro,NC,gun,attack,Not fleeing,shot,1
1192,45,Male,White,3,13,2016,Glendale,CA,unknown,attack,Car,shot,1
1193,16,Male,Hispanic,3,13,2016,Addison,TX,unarmed,undetermined,Car,shot,1
1194,30,Male,White,3,13,2016,Lenoir City,TN,unarmed,other,Car,shot,1
1195,26,Male,White,3,13,2016,Piedmont,AL,gun,attack,Car,shot,1
1196,24,Male,African American,3,13,2016,Chester,PA,gun,attack,Not fleeing,shot,1
1197,38,Female,White,3,13,2016,Vancouver,WA,hammer,attack,Not fleeing,shot,1
1198,28,Male,African American,3,13,2016,Landover,MD,gun,other,Not fleeing,shot,1
1199,29,Male,African American,3,14,2016,Chicago,IL,gun,attack,Foot,shot,1
1200,34,Male,White,3,15,2016,Russellville,KY,gun,other,Foot,shot,1
1201,38,Male,White,3,15,2016,Evansville,IN,knife,other,Car,shot,1
1202,43,Male,White,3,15,2016,Fort Worth,TX,gun,other,Other,shot,1
1203,23,Male,Hispanic,3,16,2016,Florence,CA,unarmed,other,Not fleeing,shot,1
1204,33,Male,Hispanic,3,16,2016,San Antonio,TX,gun,attack,Not fleeing,shot,1
1205,40,Male,White,3,16,2016,Anson County,NC,gun,attack,Not fleeing,shot,1
1206,38,Male,Asian,3,17,2016,Burnsville,MN,gun,other,Not fleeing,shot,1
1207,53,Male,Asian,3,17,2016,Tampa,FL,gun,attack,Not fleeing,shot,1
1208,29,Male,African American,3,17,2016,Houston,TX,gun,attack,unknown,shot,1
1209,30,Male,African American,3,17,2016,Houston,TX,gun,attack,Not fleeing,shot,1
1210,49,Male,Unknown,3,18,2016,Byron,CA,gun,attack,Not fleeing,shot,1
1211,60,Male,White,3,18,2016,Idaho Falls,ID,gun,other,Not fleeing,shot,1
1212,25,Female,African American,3,19,2016,Norfolk,VA,toy weapon,attack,Not fleeing,shot,1
1213,24,Male,White,3,19,2016,Covington,LA,undetermined,undetermined,Car,shot,1
1214,21,Male,African American,3,19,2016,Chicago,IL,gun,attack,Foot,shot,1
1215,23,Male,White,3,19,2016,White Plains,KY,gun,attack,Other,shot,1
1216,61,Male,White,3,20,2016,Hopewell,VA,knife,other,Not fleeing,shot,1
1217,54,Male,White,3,20,2016,Fort Littleton,PA,gun,attack,Other,shot,1
1218,62,Male,Hispanic,3,20,2016,Fort Wayne,IN,gun,attack,Foot,shot,1
1219,16,Male,African American,3,20,2016,Gainesville,FL,toy weapon,other,Not fleeing,shot,1
1220,76,Male,White,3,21,2016,Burlington,VT,knife,other,Not fleeing,shot and Tasered,1
1221,25,Male,White,3,21,2016,Stamford,CT,toy weapon,attack,Not fleeing,shot,1
1222,28,Male,White,3,21,2016,South Greensburg,PA,gun,attack,Car,shot,1
1223,25,Male,Hispanic,3,22,2016,Miami,FL,pick-axe,other,Not fleeing,shot,1
1224,33,Male,White,3,22,2016,Fredericksburg,VA,unknown,attack,Other,shot,1
1225,51,Male,White,3,23,2016,Thornton,CO,gun,attack,Not fleeing,shot,1
